sourceTaxonId	sourceTaxonName	sourceTaxonPartaffected	interactionTypeId	interactionTypeName	targetTaxonId	targetTaxonName	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	referenceDoi	StudySourceCitation	referenceCitation
	Ludwigia alterniflora	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:692667	Perigaster cretura	GEONAMES:4361885	Maryland, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Knab, F. 1915. Dung-bearing weevil larvae. Proc. Entomol. Soc. Wash. 17:193- 194.
EOL:487000	Ludwigia octovalvis	stems	RO:0002471	eaten by	EOL:3956335	Eumorpha fasciata							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Center, T. D., F. A. Dray, G. P. Jubinsky and M. J. Grodowitz. 1999. Insects and other arthropods that feed on aquatic and wetland plants. U.S. Department of Agriculture, Agricultural Research Service, Technical Bulletin No. 1870.
EOL:487000	Ludwigia octovalvis	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:1172482	Altica litigata							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Center, T. D., F. A. Dray, G. P. Jubinsky and M. J. Grodowitz. 1999. Insects and other arthropods that feed on aquatic and wetland plants. U.S. Department of Agriculture, Agricultural Research Service, Technical Bulletin No. 1870.
EOL:487000	Ludwigia octovalvis	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:692667	Perigaster cretura							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Center, T. D., F. A. Dray, G. P. Jubinsky and M. J. Grodowitz. 1999. Insects and other arthropods that feed on aquatic and wetland plants. U.S. Department of Agriculture, Agricultural Research Service, Technical Bulletin No. 1870.
EOL:487000	Ludwigia octovalvis	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:3956335	Eumorpha fasciata							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Center, T. D., F. A. Dray, G. P. Jubinsky and M. J. Grodowitz. 1999. Insects and other arthropods that feed on aquatic and wetland plants. U.S. Department of Agriculture, Agricultural Research Service, Technical Bulletin No. 1870.
EOL:487000	Ludwigia octovalvis		RO:0002471	eaten by	EOL:499646	Gymnoscirtetes pusillus	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Squitier J. M. and J. L. Capinera. 2002. Host selection by grasshoppers (Orthoptera: Acrididae) inhabiting semi-aquatic environments. Fla. Entomol. 85:336-340.
EOL:487000	Ludwigia octovalvis		RO:0002471	eaten by	EOL:958798	Leptysma marginicollis	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Squitier J. M. and J. L. Capinera. 2002. Host selection by grasshoppers (Orthoptera: Acrididae) inhabiting semi-aquatic environments. Fla. Entomol. 85:336-340.
EOL:487000	Ludwigia octovalvis		RO:0002471	eaten by	EOL:500142	Paroxya atlantica	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Squitier J. M. and J. L. Capinera. 2002. Host selection by grasshoppers (Orthoptera: Acrididae) inhabiting semi-aquatic environments. Fla. Entomol. 85:336-340.
EOL:487000	Ludwigia octovalvis		RO:0002471	eaten by	EOL:500144	Paroxya clavuliger	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Squitier J. M. and J. L. Capinera. 2002. Host selection by grasshoppers (Orthoptera: Acrididae) inhabiting semi-aquatic environments. Fla. Entomol. 85:336-340.
EOL:487000	Ludwigia octovalvis		RO:0002471	eaten by	EOL:965190	Romalea microptera	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Squitier J. M. and J. L. Capinera. 2002. Host selection by grasshoppers (Orthoptera: Acrididae) inhabiting semi-aquatic environments. Fla. Entomol. 85:336-340.
EOL:487000	Ludwigia octovalvis		RO:0002471	eaten by	EOL:960070	Stenacris vitreipennis	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Squitier J. M. and J. L. Capinera. 2002. Host selection by grasshoppers (Orthoptera: Acrididae) inhabiting semi-aquatic environments. Fla. Entomol. 85:336-340.
EOL:583009	Ludwigia palustris	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:1172482	Altica litigata							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Center, T. D., F. A. Dray, G. P. Jubinsky and M. J. Grodowitz. 1999. Insects and other arthropods that feed on aquatic and wetland plants. U.S. Department of Agriculture, Agricultural Research Service, Technical Bulletin No. 1870.
EOL:583009	Ludwigia palustris		RO:0002471	eaten by	EOL:2667836	Perigaster liturata							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Majka, C. G., R. S. Anderson and D. B. McCorquodale. 2007. The weevils (Coleoptera: Curculionidae) of the Maritime Provinces of Canada, II: New records from Nova Scotia and Prince Edward Island and regional zoogeography. Can. Entomol. 139:397-442.
EOL:582923	Ludwigia peploides	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:692667	Perigaster cretura	GEONAMES:4736286	Texas, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Clark, W. E. 1976. Notes on the life history and habits of Perigaster cretura (Herbst) (Coleoptera: Curculionidae) with descriptions of the larva and pupa. Coleopts. Bull. 30:159-165.
EOL:582923	Ludwigia peploides	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:1171933	Lysathia ludoviciana	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Haag, K. H., D. H. Habeck and G. R. Buckingham. 1986. Native insect enemies of aquatic macrophytes other than moths and beetles. Aquatics 8:16- 22.
EOL:582929	Ludwigia repens		RO:0002471	eaten by	EOL:425687	Hydrellia alabamae	GEONAMES:4829764	Alabama, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Deonier, D. L. 1993. New species of Hydrellia (Diptera: Ephydridae) from the southern United States. Insecta Mundi 7:193-209.
EOL:582929	Ludwigia repens		RO:0002471	eaten by	EOL:425687	Hydrellia alabamae	GEONAMES:4436296	Mississippi, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Deonier, D. L. 1993. New species of Hydrellia (Diptera: Ephydridae) from the southern United States. Insecta Mundi 7:193-209.
EOL:582929	Ludwigia repens		RO:0002471	eaten by	EOL:656942	Hyperodes echinatus	GEONAMES:4736286	Texas, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Mitchell, J. D. and W. D. Pierce. 1911. The weevils of Victoria County, Texas. Proc. Entomol. Soc. Wash. 13:45-62.
EOL:582929	Ludwigia repens	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:692667	Perigaster cretura	GEONAMES:4736286	Texas, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Mitchell, J. D. and W. D. Pierce. 1911. The weevils of Victoria County, Texas. Proc. Entomol. Soc. Wash. 13:45-62.
EOL:582929	Ludwigia repens		RO:0002471	eaten by	EOL:2666289	Tyloderma aquaticum							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Wibmer, G. J. 1981. Revision of the New World weevil genus Tyloderma in America north of Mexico (Coleoptera: Curculionidae: Cryptorhynchinae). Southwest. Entomol. 3:1-95.
EOL:582931	Ludwigia suffruticosa		RO:0002471	eaten by	EOL:499646	Gymnoscirtetes pusillus	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Squitier J. M. and J. L. Capinera. 2002. Host selection by grasshoppers (Orthoptera: Acrididae) inhabiting semi-aquatic environments. Fla. Entomol. 85:336-340.
EOL:582931	Ludwigia suffruticosa		RO:0002471	eaten by	EOL:958798	Leptysma marginicollis	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Squitier J. M. and J. L. Capinera. 2002. Host selection by grasshoppers (Orthoptera: Acrididae) inhabiting semi-aquatic environments. Fla. Entomol. 85:336-340.
EOL:582931	Ludwigia suffruticosa		RO:0002471	eaten by	EOL:500142	Paroxya atlantica	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Squitier J. M. and J. L. Capinera. 2002. Host selection by grasshoppers (Orthoptera: Acrididae) inhabiting semi-aquatic environments. Fla. Entomol. 85:336-340.
EOL:582931	Ludwigia suffruticosa		RO:0002471	eaten by	EOL:500144	Paroxya clavuliger	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Squitier J. M. and J. L. Capinera. 2002. Host selection by grasshoppers (Orthoptera: Acrididae) inhabiting semi-aquatic environments. Fla. Entomol. 85:336-340.
EOL:582931	Ludwigia suffruticosa		RO:0002471	eaten by	EOL:965190	Romalea microptera	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Squitier J. M. and J. L. Capinera. 2002. Host selection by grasshoppers (Orthoptera: Acrididae) inhabiting semi-aquatic environments. Fla. Entomol. 85:336-340.
EOL:582931	Ludwigia suffruticosa		RO:0002471	eaten by	EOL:960070	Stenacris vitreipennis	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Squitier J. M. and J. L. Capinera. 2002. Host selection by grasshoppers (Orthoptera: Acrididae) inhabiting semi-aquatic environments. Fla. Entomol. 85:336-340.
EOL:582931	Ludwigia suffruticosa		RO:0002471	eaten by	EOL:693848	Tyloderma punctatum							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Wibmer, G. J. 1981. Revision of the New World weevil genus Tyloderma in America north of Mexico (Coleoptera: Curculionidae: Cryptorhynchinae). Southwest. Entomol. 3:1-95.
EOL:1115455	Luziola fluitans		RO:0002471	eaten by	EOL:721486	Hydrellia spinicornis							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Deonier, D. L. 1971. A systematic and ecological Study of nearctic Hydrellia (Diptera: Ephydridae). Smithson. Contrib. Zool. 68:1-147.
EOL:1115455	Luziola fluitans		RO:0002471	eaten by	EOL:2684800	Paraponyx allionealis							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Habeck, D. H. 1974. Caterpillars of Paraponyx in relation to aquatic plants in Florida. Hyacinth Control J. 12:15-18.
EOL:1115455	Luziola fluitans	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:187552	Eoparargyractis floridalis							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Munroe, E. G. 1972. Pyraloidea. Pyralidae (In Part), Fasc. 13.1, A-C., pp. 1- 304. In: R. B. Dominick (ed.). The moths of North America north of Mexico. E. W. Classey Ltd., London.
EOL:584945	Menyanthes trifoliata	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by		Hydrocampus formosalis	GEONAMES:5224151	Providence, R.I., USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Packard, A. S. 1884. Habits of an aquatic pyralid caterpillar. Am. Nat. 8:824- 829.
EOL:578802	Micranthemum umbrosum		RO:0002471	eaten by	EOL:241748	Langessa nomophilalis	GEONAMES:4597040	South Carolina, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Stoops, C. A., P. H. Adler and J. W. McCreadie. 1998. Ecology of aquatic Lepidoptera (Crambidae: Nymphulinae) in South Carolina, USA. Hydrobiologia 379:33-40.
EOL:578802	Micranthemum umbrosum		RO:0002471	eaten by	EOL:2684797	Paraponyx obscuralis	GEONAMES:4597040	South Carolina, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Stoops, C. A., P. H. Adler and J. W. McCreadie. 1998. Ecology of aquatic Lepidoptera (Crambidae: Nymphulinae) in South Carolina, USA. Hydrobiologia 379:33-40.
EOL:27836	Mimosa	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by		Dysphenges elongatus							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Riley, E. G., S. M. Clark, R. W. Flowers and A. J. Gilbert. 2002. 124. Chrysomelidae Latreille 1802. pp. 617-692. In: American Beetles, R. H. Arnett Jr., M. C. Thomas, P. E. Skelley and J. H. Frank (eds.). CRC Press, Boca Raton, FL.
EOL:594875	Myrica gale	emergent leaves	RO:0002471	eaten by	EOL:1173153	Galerucella nymphaea	GEONAMES:5001836	Michigan, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Scott, H. M. 1924. Observations on the habits and life history of Galerucella nymphaeae (Coleoptera). Trans. Am. Microsc. Soc. 43:11-16.
